num_dealer,region_dealer,code_piece,libelle_piece,quantite_piece,prix_unitaire_ht,id_facture,date_facture,categorie_piece,taux_remise
4595,Occitanie,P4786,Moteur,43,522.92,F605193,2021-12-27,Électronique,2.02
5929,Provence-Alpes-Côte d'Azur,P5623,Frein,35,845.63,F189059,2019-03-06,Électronique,16.57
7416,Auvergne-Rhône-Alpes,P2080,Transmission,7,503.19,F700379,2021-09-06,Électronique,37.27
8295,Provence-Alpes-Côte d'Azur,P6094,Frein,10,611.71,F253874,2021-06-20,Carrosserie,8.14
5042,Occitanie,P7287,Pneumatique,15,471.42,F472986,2019-04-21,Électronique,28.05
4805,Occitanie,P2359,Électronique,5,808.65,F469494,2019-03-14,Carrosserie,44.12
7795,Provence-Alpes-Côte d'Azur,P6920,Frein,61,234.26,F700835,2020-06-03,Électronique,48.79
9716,Provence-Alpes-Côte d'Azur,P6560,Frein,72,300.6,F367091,2021-08-10,Mécanique,17.38
2440,Île-de-France,P9050,Pneumatique,80,825.22,F857278,2019-08-01,Carrosserie,21.65
6074,Île-de-France,P4702,Frein,60,394.37,F752075,2020-02-29,Accessoires,27.93
1911,Auvergne-Rhône-Alpes,P5447,Pneumatique,24,274.01,F624443,2020-06-02,Carrosserie,48.87
8183,Île-de-France,P9464,Suspension,41,868.54,F742922,2019-05-04,Accessoires,2.59
1183,Auvergne-Rhône-Alpes,P1274,Pneumatique,89,993.39,F301244,2019-04-03,Électronique,42.76
3470,Provence-Alpes-Côte d'Azur,P2591,Embrayage,51,752.56,F736796,2019-01-25,Électronique,22.88
9388,Île-de-France,P3698,Frein,35,659.47,F492859,2021-10-30,Carrosserie,43.92
7429,Auvergne-Rhône-Alpes,P9505,Transmission,95,516.85,F438863,2021-07-26,Électronique,12.91
1669,Provence-Alpes-Côte d'Azur,P4324,Embrayage,22,198.32,F547870,2021-01-26,Accessoires,9.67
2258,Île-de-France,P8401,Frein,87,267.73,F595335,2020-05-07,Accessoires,48.48
7817,Île-de-France,P8733,Pneumatique,55,693.7,F701182,2021-08-27,Mécanique,48.86
7782,Nouvelle-Aquitaine,P2584,Électronique,42,314.83,F594271,2019-03-11,Électronique,46.83
8888,Île-de-France,P6592,Moteur,14,198.69,F837498,2019-02-08,Électronique,20.25
4430,Nouvelle-Aquitaine,P3863,Suspension,2,852.97,F493705,2020-06-29,Carrosserie,39.22
3601,Provence-Alpes-Côte d'Azur,P2188,Frein,41,507.61,F344799,2020-10-28,Mécanique,45.73
8736,Île-de-France,P3100,Transmission,15,452.82,F149825,2019-05-06,Électronique,21.84
1622,Auvergne-Rhône-Alpes,P7053,Frein,66,151.18,F488751,2020-10-29,Électronique,14.98
1021,Île-de-France,P5486,Suspension,47,555.91,F856151,2020-04-01,Électronique,9.07
5926,Occitanie,P6168,Transmission,44,178.42,F769938,2020-12-29,Mécanique,11.21
2460,Auvergne-Rhône-Alpes,P9458,Moteur,88,605.92,F621503,2019-11-25,Accessoires,28.72
2927,Occitanie,P8754,Frein,25,711.2,F729631,2021-12-09,Électronique,33.57
2977,Nouvelle-Aquitaine,P7653,Embrayage,79,850.07,F253502,2020-07-17,Carrosserie,46.77
5291,Île-de-France,P4543,Embrayage,87,677.78,F608273,2020-02-05,Carrosserie,49.85
1160,Auvergne-Rhône-Alpes,P9345,Pneumatique,41,889.39,F210124,2021-05-27,Carrosserie,40.23
2501,Provence-Alpes-Côte d'Azur,P6608,Électronique,69,888.36,F508536,2021-10-21,Mécanique,26.08
3305,Nouvelle-Aquitaine,P6512,Frein,38,976.69,F638133,2019-12-29,Électronique,22.06
8333,Provence-Alpes-Côte d'Azur,P9069,Frein,68,469.63,F401457,2020-04-25,Accessoires,10.47
9172,Nouvelle-Aquitaine,P2792,Frein,2,152.72,F817032,2020-11-29,Mécanique,13.82
1226,Île-de-France,P6804,Électronique,90,541.7,F584063,2021-02-24,Accessoires,12.72
6444,Nouvelle-Aquitaine,P5869,Frein,17,314.23,F672497,2020-12-22,Carrosserie,8.52
2259,Nouvelle-Aquitaine,P8289,Suspension,23,405.23,F163464,2019-01-03,Accessoires,29.53
2639,Occitanie,P9279,Suspension,3,395.05,F233781,2019-08-14,Carrosserie,44.88
1207,Nouvelle-Aquitaine,P6754,Moteur,70,591.0,F226634,2019-04-08,Carrosserie,4.13
7489,Île-de-France,P9742,Frein,82,317.56,F971455,2019-08-01,Mécanique,45.08
6873,Île-de-France,P8017,Électronique,21,310.75,F993927,2019-04-20,Mécanique,6.89
8847,Provence-Alpes-Côte d'Azur,P8143,Électronique,4,417.46,F657833,2020-01-17,Électronique,44.88
4631,Provence-Alpes-Côte d'Azur,P3563,Suspension,15,145.67,F921910,2019-05-14,Mécanique,48.04
6184,Nouvelle-Aquitaine,P1118,Pneumatique,75,862.42,F939805,2019-04-20,Carrosserie,41.25
1138,Provence-Alpes-Côte d'Azur,P7144,Moteur,3,787.76,F393208,2021-05-03,Électronique,29.99
6996,Auvergne-Rhône-Alpes,P1056,Transmission,61,394.88,F348963,2019-09-14,Accessoires,3.31
7086,Île-de-France,P9373,Moteur,56,284.14,F918536,2021-07-12,Électronique,47.34
6489,Auvergne-Rhône-Alpes,P7255,Électronique,28,481.55,F453558,2019-03-25,Accessoires,20.33
4120,Nouvelle-Aquitaine,P7856,Suspension,48,268.41,F579336,2021-11-03,Électronique,46.04
5935,Auvergne-Rhône-Alpes,P4264,Transmission,38,108.7,F380114,2021-07-05,Accessoires,45.11
2483,Nouvelle-Aquitaine,P3767,Suspension,83,580.76,F908653,2021-12-11,Électronique,23.6
8144,Nouvelle-Aquitaine,P1014,Suspension,64,151.48,F691800,2020-08-14,Carrosserie,0.55
7907,Auvergne-Rhône-Alpes,P6124,Électronique,58,84.0,F986987,2019-04-20,Électronique,31.08
2508,Nouvelle-Aquitaine,P9277,Pneumatique,39,684.07,F217357,2019-06-09,Accessoires,35.74
6158,Occitanie,P7489,Moteur,35,989.32,F162569,2019-02-16,Mécanique,19.99
7049,Occitanie,P6642,Transmission,83,387.28,F905785,2019-10-28,Carrosserie,15.63
4280,Nouvelle-Aquitaine,P5364,Électronique,46,194.66,F647256,2020-11-13,Accessoires,17.59
4294,Nouvelle-Aquitaine,P3658,Électronique,54,517.72,F799268,2020-03-31,Mécanique,42.77
6819,Île-de-France,P9386,Suspension,82,164.6,F266302,2021-03-05,Électronique,8.96
7734,Auvergne-Rhône-Alpes,P3026,Embrayage,84,191.92,F218916,2020-09-14,Électronique,28.61
1646,Auvergne-Rhône-Alpes,P2131,Électronique,50,241.22,F660264,2021-02-03,Mécanique,6.52
8467,Provence-Alpes-Côte d'Azur,P2455,Suspension,88,917.57,F783816,2019-07-16,Mécanique,12.42
4560,Occitanie,P5938,Embrayage,53,436.12,F291757,2020-08-17,Mécanique,18.38
3722,Île-de-France,P7041,Électronique,17,393.95,F111039,2019-08-01,Accessoires,8.37
1277,Nouvelle-Aquitaine,P9559,Transmission,74,163.91,F119990,2021-01-28,Accessoires,32.51
1263,Auvergne-Rhône-Alpes,P7308,Pneumatique,61,738.17,F635901,2021-08-04,Carrosserie,17.98
7301,Occitanie,P9182,Électronique,91,977.36,F839123,2021-07-04,Accessoires,32.11
7716,Occitanie,P4177,Pneumatique,83,679.25,F661141,2020-08-27,Carrosserie,40.0
5863,Occitanie,P4934,Pneumatique,73,974.84,F649020,2021-11-04,Carrosserie,31.49
5999,Nouvelle-Aquitaine,P2696,Frein,21,940.91,F226626,2020-08-19,Accessoires,43.17
6440,Nouvelle-Aquitaine,P1246,Embrayage,30,727.86,F365139,2021-06-03,Électronique,0.66
7412,Île-de-France,P7614,Moteur,59,174.46,F779312,2020-01-08,Accessoires,25.21
5519,Occitanie,P7496,Transmission,34,856.6,F859311,2020-09-16,Carrosserie,5.0
2771,Provence-Alpes-Côte d'Azur,P9250,Pneumatique,56,426.33,F579591,2021-09-03,Mécanique,47.91
3358,Occitanie,P9047,Pneumatique,22,564.02,F657496,2021-01-04,Électronique,42.11
3444,Provence-Alpes-Côte d'Azur,P4089,Frein,30,681.43,F239307,2021-10-16,Mécanique,7.74
9661,Auvergne-Rhône-Alpes,P9724,Frein,70,401.31,F727102,2019-05-17,Accessoires,45.69
2146,Auvergne-Rhône-Alpes,P5750,Embrayage,16,865.66,F794631,2019-11-04,Électronique,26.94
8623,Provence-Alpes-Côte d'Azur,P7168,Moteur,93,879.07,F488828,2020-11-30,Accessoires,23.28
6562,Nouvelle-Aquitaine,P9335,Électronique,86,127.9,F910805,2019-04-25,Carrosserie,36.56
1491,Provence-Alpes-Côte d'Azur,P8219,Pneumatique,12,88.86,F420985,2021-03-27,Accessoires,12.09
4077,Provence-Alpes-Côte d'Azur,P1061,Moteur,86,649.35,F738287,2021-03-15,Mécanique,35.38
3886,Provence-Alpes-Côte d'Azur,P1603,Pneumatique,48,803.91,F492803,2021-05-26,Mécanique,22.92
2994,Auvergne-Rhône-Alpes,P4218,Pneumatique,37,839.26,F614864,2020-11-30,Mécanique,45.36
3285,Provence-Alpes-Côte d'Azur,P6254,Embrayage,75,862.73,F597716,2020-11-13,Carrosserie,40.36
2185,Occitanie,P5131,Embrayage,72,558.08,F484535,2020-02-21,Mécanique,36.36
4996,Île-de-France,P1114,Frein,83,207.61,F817028,2021-08-24,Accessoires,24.06
3358,Provence-Alpes-Côte d'Azur,P3236,Transmission,65,473.84,F619602,2021-01-05,Carrosserie,28.54
9081,Nouvelle-Aquitaine,P1872,Pneumatique,100,436.98,F818032,2020-12-08,Électronique,5.96
2053,Île-de-France,P5681,Suspension,88,964.86,F788216,2021-03-13,Mécanique,2.54
7614,Occitanie,P4909,Suspension,94,275.9,F656373,2020-09-13,Électronique,24.27
7323,Île-de-France,P7299,Embrayage,78,186.3,F840024,2019-06-21,Accessoires,44.42
1787,Provence-Alpes-Côte d'Azur,P9426,Transmission,38,649.5,F452458,2021-06-23,Accessoires,29.84
6053,Nouvelle-Aquitaine,P3258,Moteur,47,442.38,F168653,2019-07-04,Mécanique,33.28
1492,Occitanie,P2562,Pneumatique,85,426.27,F516359,2020-01-29,Électronique,23.86
2233,Île-de-France,P3585,Moteur,100,415.43,F152959,2020-08-01,Mécanique,47.84
9431,Provence-Alpes-Côte d'Azur,P6342,Frein,87,304.45,F503431,2019-09-21,Accessoires,29.33
1835,Île-de-France,P8754,Pneumatique,29,61.45,F639949,2021-04-05,Carrosserie,22.22
1793,Occitanie,P6740,Embrayage,17,417.27,F170160,2019-10-03,Électronique,29.22
4668,Provence-Alpes-Côte d'Azur,P7887,Pneumatique,15,907.64,F634772,2019-08-31,Mécanique,34.78
3927,Occitanie,P9415,Transmission,89,767.14,F108373,2019-01-13,Électronique,14.65
3228,Provence-Alpes-Côte d'Azur,P8936,Pneumatique,59,510.99,F181527,2020-11-10,Accessoires,7.99
9116,Auvergne-Rhône-Alpes,P9991,Électronique,53,780.14,F682199,2019-05-19,Accessoires,8.75
7753,Île-de-France,P2548,Pneumatique,27,115.95,F604833,2020-08-24,Carrosserie,44.1
2994,Auvergne-Rhône-Alpes,P1712,Électronique,36,992.4,F447181,2019-02-20,Électronique,39.0
4601,Nouvelle-Aquitaine,P8588,Suspension,92,598.81,F471840,2019-01-14,Mécanique,41.56
3576,Auvergne-Rhône-Alpes,P1116,Suspension,36,217.86,F757600,2019-09-24,Accessoires,39.93
5290,Provence-Alpes-Côte d'Azur,P4942,Électronique,54,852.67,F619966,2019-03-06,Électronique,22.21
7773,Île-de-France,P1939,Embrayage,30,711.19,F760292,2020-04-15,Électronique,27.41
5771,Occitanie,P4161,Suspension,57,591.94,F659735,2021-04-07,Électronique,18.35
4565,Île-de-France,P4143,Transmission,38,913.91,F224589,2020-12-18,Accessoires,10.31
1258,Île-de-France,P5646,Embrayage,40,650.12,F624718,2019-01-16,Mécanique,30.19
7238,Occitanie,P1790,Électronique,43,415.25,F332100,2019-08-15,Carrosserie,22.67
5201,Occitanie,P3690,Moteur,29,203.15,F695064,2020-07-13,Mécanique,8.71
2531,Auvergne-Rhône-Alpes,P3021,Pneumatique,67,925.02,F501083,2020-08-14,Mécanique,44.74
7997,Auvergne-Rhône-Alpes,P8347,Transmission,80,989.0,F856454,2020-07-07,Mécanique,28.53
6623,Île-de-France,P7072,Électronique,81,908.07,F223990,2020-10-03,Électronique,9.24
2848,Provence-Alpes-Côte d'Azur,P4986,Embrayage,30,288.06,F118433,2020-09-26,Carrosserie,2.66
1610,Nouvelle-Aquitaine,P2540,Pneumatique,46,200.35,F157691,2020-11-02,Carrosserie,25.78
6906,Île-de-France,P4063,Frein,76,605.85,F260050,2021-11-04,Électronique,44.02
9107,Occitanie,P9732,Transmission,49,404.55,F426150,2021-11-26,Électronique,26.4
6521,Provence-Alpes-Côte d'Azur,P6771,Transmission,35,226.77,F342691,2020-06-29,Mécanique,42.93
6042,Île-de-France,P2224,Moteur,10,314.45,F689086,2020-07-31,Électronique,0.56
3536,Nouvelle-Aquitaine,P9490,Pneumatique,28,652.44,F613183,2021-07-09,Carrosserie,31.95
4579,Île-de-France,P6325,Électronique,19,891.43,F606634,2021-07-21,Accessoires,8.38
8295,Occitanie,P7709,Frein,86,249.45,F783691,2019-01-22,Carrosserie,24.01
3373,Auvergne-Rhône-Alpes,P8903,Pneumatique,14,339.89,F173320,2021-03-25,Électronique,5.39
9127,Provence-Alpes-Côte d'Azur,P3790,Pneumatique,72,876.84,F159569,2021-02-17,Accessoires,18.67
8786,Occitanie,P1433,Transmission,88,249.07,F983287,2020-03-12,Électronique,45.0
1836,Auvergne-Rhône-Alpes,P9669,Frein,7,163.75,F458035,2021-09-15,Accessoires,41.67
2815,Occitanie,P6269,Frein,96,625.27,F124143,2020-09-10,Accessoires,18.3
8578,Nouvelle-Aquitaine,P5963,Transmission,21,521.88,F794713,2020-06-30,Carrosserie,1.24
9683,Auvergne-Rhône-Alpes,P6293,Embrayage,25,321.23,F173926,2019-10-17,Électronique,31.74
2949,Occitanie,P6697,Embrayage,97,760.85,F111666,2020-06-21,Électronique,5.0
7616,Provence-Alpes-Côte d'Azur,P5432,Électronique,67,371.98,F855027,2020-04-29,Mécanique,37.92
1524,Nouvelle-Aquitaine,P2544,Transmission,85,948.53,F571708,2020-06-08,Mécanique,46.18
2459,Nouvelle-Aquitaine,P9001,Frein,95,87.4,F939671,2021-04-03,Électronique,33.73
3335,Occitanie,P1623,Pneumatique,41,281.96,F370634,2021-07-18,Carrosserie,23.53
7382,Île-de-France,P7991,Électronique,25,485.28,F791357,2021-10-12,Mécanique,6.71
9062,Nouvelle-Aquitaine,P3732,Suspension,10,626.2,F667165,2019-12-21,Mécanique,38.68
5814,Nouvelle-Aquitaine,P8910,Moteur,3,396.06,F870336,2019-10-22,Mécanique,36.76
1393,Auvergne-Rhône-Alpes,P8843,Frein,97,55.54,F921892,2019-10-23,Mécanique,26.26
5845,Provence-Alpes-Côte d'Azur,P5821,Embrayage,56,706.68,F955283,2021-08-25,Accessoires,15.53
5789,Île-de-France,P8115,Embrayage,12,423.33,F779969,2021-07-17,Électronique,31.29
6221,Île-de-France,P6859,Embrayage,99,196.5,F101949,2021-03-17,Accessoires,22.66
2921,Provence-Alpes-Côte d'Azur,P8980,Moteur,29,410.11,F874247,2020-11-14,Électronique,23.79
7715,Nouvelle-Aquitaine,P8650,Suspension,52,515.48,F575491,2021-11-14,Mécanique,25.95
1699,Provence-Alpes-Côte d'Azur,P9396,Moteur,57,481.33,F971281,2021-05-31,Mécanique,15.46
5067,Auvergne-Rhône-Alpes,P7093,Électronique,92,91.07,F196700,2019-12-13,Accessoires,39.52
2697,Auvergne-Rhône-Alpes,P3348,Moteur,82,617.03,F995438,2020-12-13,Accessoires,42.8
8644,Nouvelle-Aquitaine,P6265,Embrayage,79,617.75,F662343,2021-10-12,Électronique,43.14
3897,Nouvelle-Aquitaine,P3317,Électronique,40,354.68,F614802,2019-05-24,Électronique,21.38
1107,Auvergne-Rhône-Alpes,P3440,Électronique,48,694.29,F362619,2021-06-24,Électronique,19.74
5589,Provence-Alpes-Côte d'Azur,P1486,Frein,73,464.72,F537185,2021-01-28,Électronique,0.94
4023,Nouvelle-Aquitaine,P3868,Électronique,85,918.12,F109121,2019-07-12,Mécanique,36.36
2282,Nouvelle-Aquitaine,P3403,Embrayage,68,132.05,F376751,2021-08-04,Carrosserie,48.56
8340,Provence-Alpes-Côte d'Azur,P6018,Électronique,24,616.05,F203583,2021-02-25,Carrosserie,27.74
8566,Occitanie,P1683,Embrayage,85,458.84,F982966,2020-04-16,Électronique,46.33
7119,Nouvelle-Aquitaine,P3608,Suspension,11,417.1,F982198,2020-09-27,Mécanique,8.85
6245,Nouvelle-Aquitaine,P4812,Suspension,80,808.43,F862423,2019-04-06,Carrosserie,47.47
6578,Provence-Alpes-Côte d'Azur,P3399,Frein,30,833.58,F309862,2020-06-10,Carrosserie,42.02
5682,Île-de-France,P5161,Embrayage,45,597.39,F800104,2019-03-09,Mécanique,13.98
7900,Nouvelle-Aquitaine,P4387,Transmission,34,570.52,F689025,2019-02-26,Accessoires,12.86
7185,Île-de-France,P4315,Embrayage,46,822.75,F656429,2020-08-27,Mécanique,31.93
9745,Occitanie,P8212,Embrayage,84,201.09,F822640,2020-05-22,Mécanique,0.09
3193,Île-de-France,P5169,Pneumatique,66,57.06,F374288,2019-12-06,Carrosserie,31.9
4137,Nouvelle-Aquitaine,P4499,Pneumatique,59,766.84,F803902,2021-04-04,Accessoires,29.6
8225,Nouvelle-Aquitaine,P7936,Frein,43,833.74,F311319,2020-01-07,Électronique,7.44
8216,Provence-Alpes-Côte d'Azur,P8607,Suspension,31,798.59,F262477,2021-01-17,Carrosserie,11.79
5102,Provence-Alpes-Côte d'Azur,P7471,Transmission,39,198.46,F617456,2020-05-25,Carrosserie,23.18
5635,Nouvelle-Aquitaine,P5169,Transmission,54,862.55,F142047,2021-12-28,Carrosserie,11.37
6761,Île-de-France,P1558,Suspension,57,165.27,F353258,2021-03-31,Électronique,27.19
9078,Nouvelle-Aquitaine,P6383,Embrayage,62,54.34,F295940,2019-07-31,Carrosserie,43.51
7173,Île-de-France,P3135,Frein,76,158.6,F635273,2021-10-10,Accessoires,22.5
6395,Île-de-France,P2711,Frein,89,161.86,F736468,2019-07-14,Carrosserie,45.64
4700,Nouvelle-Aquitaine,P2253,Suspension,61,801.28,F343993,2019-04-17,Accessoires,29.08
7983,Occitanie,P2296,Pneumatique,73,206.36,F321703,2021-06-19,Accessoires,16.43
4082,Provence-Alpes-Côte d'Azur,P8532,Embrayage,86,388.31,F802652,2020-03-20,Mécanique,4.07
2893,Île-de-France,P3083,Transmission,73,591.33,F987522,2019-05-13,Carrosserie,8.0
9528,Auvergne-Rhône-Alpes,P7656,Transmission,33,58.79,F617294,2019-05-24,Carrosserie,12.15
7074,Auvergne-Rhône-Alpes,P4044,Suspension,35,116.07,F756445,2020-01-19,Carrosserie,44.8
8204,Occitanie,P4565,Suspension,53,720.12,F587853,2021-07-03,Accessoires,10.67
3632,Nouvelle-Aquitaine,P3054,Suspension,58,53.66,F111420,2019-11-25,Électronique,0.62
9027,Nouvelle-Aquitaine,P6491,Moteur,47,623.79,F793758,2019-01-31,Carrosserie,22.64
4561,Provence-Alpes-Côte d'Azur,P3706,Pneumatique,68,463.6,F222660,2021-03-26,Électronique,9.91
5797,Île-de-France,P8331,Embrayage,99,544.2,F563297,2019-08-31,Électronique,7.99
1739,Île-de-France,P9654,Embrayage,65,754.84,F106996,2021-09-29,Mécanique,27.29
8089,Provence-Alpes-Côte d'Azur,P7237,Transmission,75,483.0,F791309,2019-01-15,Carrosserie,45.07
4091,Occitanie,P3944,Embrayage,41,916.71,F596467,2021-10-21,Électronique,46.89
3646,Nouvelle-Aquitaine,P6350,Frein,87,234.66,F652020,2021-08-13,Électronique,37.21
8092,Nouvelle-Aquitaine,P6278,Électronique,6,952.23,F958425,2021-07-10,Accessoires,24.29
2470,Auvergne-Rhône-Alpes,P6441,Pneumatique,33,380.36,F960589,2019-12-12,Électronique,43.85
9628,Provence-Alpes-Côte d'Azur,P1220,Pneumatique,95,962.48,F677239,2020-06-22,Carrosserie,26.83
3222,Nouvelle-Aquitaine,P7434,Pneumatique,80,113.11,F710047,2019-05-03,Mécanique,43.21
2125,Île-de-France,P3741,Électronique,71,192.4,F646310,2020-10-30,Électronique,3.5
7255,Nouvelle-Aquitaine,P3075,Pneumatique,41,881.79,F130761,2019-12-06,Accessoires,24.32
4930,Île-de-France,P3333,Suspension,15,345.77,F153144,2019-10-30,Accessoires,9.93
7646,Île-de-France,P1641,Électronique,34,524.27,F403326,2019-12-09,Mécanique,7.13
8882,Occitanie,P2936,Moteur,85,498.64,F388585,2019-11-10,Électronique,22.85
8871,Auvergne-Rhône-Alpes,P3830,Embrayage,75,703.6,F831370,2020-09-15,Électronique,14.07
3968,Provence-Alpes-Côte d'Azur,P3998,Suspension,45,942.78,F356429,2019-03-19,Accessoires,6.29
7275,Nouvelle-Aquitaine,P7300,Frein,92,755.07,F715690,2021-02-20,Accessoires,49.78
8728,Auvergne-Rhône-Alpes,P1558,Embrayage,98,786.07,F122363,2021-08-29,Mécanique,45.01
5500,Auvergne-Rhône-Alpes,P3873,Transmission,31,311.68,F537845,2020-04-10,Électronique,38.72
4086,Provence-Alpes-Côte d'Azur,P3132,Transmission,35,520.05,F529795,2021-01-14,Accessoires,37.18
8832,Auvergne-Rhône-Alpes,P8327,Frein,77,721.28,F534963,2019-02-23,Carrosserie,22.78
8528,Auvergne-Rhône-Alpes,P1252,Suspension,41,177.52,F748606,2020-09-14,Électronique,6.27
7507,Île-de-France,P1664,Électronique,5,627.58,F398891,2021-03-06,Électronique,9.87
8032,Auvergne-Rhône-Alpes,P7523,Transmission,64,625.4,F397506,2020-06-17,Carrosserie,29.87
4561,Provence-Alpes-Côte d'Azur,P1875,Moteur,10,756.53,F526835,2019-01-25,Mécanique,49.83
1884,Provence-Alpes-Côte d'Azur,P6956,Transmission,12,786.28,F676797,2021-04-29,Carrosserie,46.36
2800,Nouvelle-Aquitaine,P7232,Électronique,38,890.21,F970252,2021-07-17,Carrosserie,5.34
6044,Île-de-France,P7153,Moteur,86,687.21,F386120,2019-02-02,Accessoires,5.67
9591,Auvergne-Rhône-Alpes,P6921,Moteur,8,624.61,F782358,2020-03-28,Carrosserie,28.29
3603,Auvergne-Rhône-Alpes,P5189,Électronique,62,679.01,F783854,2019-08-01,Électronique,24.13
8186,Nouvelle-Aquitaine,P9881,Embrayage,80,436.64,F885245,2019-06-20,Mécanique,35.45
3380,Auvergne-Rhône-Alpes,P8948,Électronique,60,443.48,F252236,2020-08-19,Carrosserie,30.79
1564,Nouvelle-Aquitaine,P6882,Frein,94,712.64,F779902,2021-07-12,Électronique,15.58
6216,Auvergne-Rhône-Alpes,P5767,Électronique,42,370.01,F239463,2020-04-17,Mécanique,44.68
3402,Provence-Alpes-Côte d'Azur,P9643,Transmission,78,669.76,F386495,2020-10-18,Accessoires,12.92
8248,Île-de-France,P1668,Électronique,66,171.53,F860195,2021-08-23,Électronique,32.81
2147,Île-de-France,P9622,Pneumatique,32,285.85,F352733,2020-03-09,Électronique,7.98
2951,Auvergne-Rhône-Alpes,P7942,Suspension,84,808.74,F302870,2019-12-05,Accessoires,9.15
3325,Occitanie,P7105,Transmission,66,762.07,F976678,2021-11-24,Carrosserie,49.23
6342,Auvergne-Rhône-Alpes,P2778,Transmission,16,882.75,F941753,2021-05-27,Mécanique,23.87
5090,Île-de-France,P9607,Électronique,20,54.96,F672004,2021-06-29,Mécanique,21.88
8183,Provence-Alpes-Côte d'Azur,P4585,Transmission,2,309.55,F684104,2020-12-13,Carrosserie,40.06
7586,Auvergne-Rhône-Alpes,P2693,Transmission,70,330.58,F732796,2021-10-31,Carrosserie,29.57
6919,Île-de-France,P2140,Frein,40,778.81,F509491,2021-06-26,Mécanique,31.6
7206,Auvergne-Rhône-Alpes,P5793,Suspension,96,815.43,F878298,2020-01-02,Carrosserie,13.38
2554,Nouvelle-Aquitaine,P9477,Transmission,95,574.29,F544221,2021-01-27,Accessoires,43.98
9701,Île-de-France,P3633,Moteur,59,424.2,F817486,2019-09-26,Mécanique,7.68
2836,Île-de-France,P2479,Électronique,45,931.7,F550005,2019-06-05,Électronique,26.49
5213,Occitanie,P1526,Embrayage,9,90.28,F403199,2021-04-22,Électronique,44.87
4657,Occitanie,P5863,Frein,38,498.62,F178468,2021-05-21,Carrosserie,40.0
2418,Occitanie,P4786,Embrayage,79,214.58,F622774,2019-07-18,Électronique,15.69
2450,Auvergne-Rhône-Alpes,P9035,Suspension,57,187.4,F482045,2019-05-31,Accessoires,45.18
6157,Provence-Alpes-Côte d'Azur,P1871,Suspension,48,555.58,F502440,2021-11-03,Mécanique,47.32
1764,Île-de-France,P8271,Frein,39,661.36,F332110,2019-12-10,Électronique,8.05
4077,Île-de-France,P3642,Pneumatique,29,444.44,F137490,2020-01-27,Accessoires,6.47
6316,Occitanie,P6646,Transmission,94,571.69,F285351,2020-10-01,Accessoires,9.79
5805,Provence-Alpes-Côte d'Azur,P1006,Suspension,88,723.43,F524895,2020-05-17,Carrosserie,20.17
2124,Provence-Alpes-Côte d'Azur,P1340,Frein,74,991.2,F511810,2021-12-09,Mécanique,31.26
4858,Île-de-France,P5080,Moteur,70,543.33,F235045,2021-06-04,Accessoires,9.99
